Iteration	Posterior	Likelihood	Prior	clado_fission_pr	clado_fusion_pr	clado_no_change_pr	clado_polyploid_pr	clado_type[1]	clado_type[2]	clado_type[3]	clado_type[4]	clado_type[5]	delta	gamma	rho
8050	-61.20595	-67.57684	6.370883	0.02267556	0.001269244	0.4255196	0.1424328	0.718908	0.03831	0.00214436	0.240638	0	0.04610762	0.1415791	0.1951374
8060	-62.28605	-68.04419	5.758138	0.02325695	0.004370722	0.1732893	0.3704558	0.303286	0.0407036	0.00764951	0.648361	0	0.02218915	0.250902	0.1915318
8070	-60.53896	-67.43684	6.897872	0.03637631	0.003059688	0.3161408	0.1154294	0.671203	0.0772311	0.00649607	0.24507	0	0.04156834	0.2100497	0.199398
8080	-64.44547	-71.86741	7.421941	0.0927106	0.0143939	0.1456842	0.1892162	0.329599	0.20975	0.032565	0.428086	0	0.01595827	0.1376269	0.2740254
8090	-64.33199	-69.20614	4.874142	0.07691353	0.05007426	0.3285296	0.300086	0.434791	0.101791	0.0662706	0.397148	0	0.006834132	0.2341761	0.1277817
8100	-63.91484	-68.11122	4.196382	0.02512111	0.06491354	0.3306417	0.2466268	0.495489	0.0376457	0.0972774	0.369587	0	0.02016091	0.4270106	0.07769674
8110	-60.94647	-67.34735	6.400878	0.009186481	0.01473664	0.3740043	0.2857231	0.547069	0.0134374	0.0215558	0.417937	0	0.03883823	0.1454669	0.1037661
8120	-58.46405	-68.11428	9.650229	0.006124954	0.02548099	0.1197285	0.0741235	0.531046	0.0271667	0.113019	0.328769	0	0.07570028	0.2485457	0.09708268
8130	-59.78426	-67.33137	7.547117	0.01559329	0.0230796	0.2689342	0.1473118	0.59117	0.0342771	0.0507335	0.32382	0	0.06752582	0.2210638	0.1135894
8140	-58.38194	-69.58177	11.19983	0.01711585	0.01250774	0.1020624	0.04620536	0.573735	0.0962151	0.0703111	0.259739	0	0.05563165	0.1757679	0.08253609
8150	-58.7106	-68.66571	9.955111	0.03389182	0.007448325	0.1754911	0.08667443	0.578214	0.111668	0.024541	0.285578	0	0.04295187	0.1921461	0.07769475
8160	-66.46681	-70.33617	3.869357	0.1112014	0.02680934	0.1619368	0.4260554	0.223053	0.153169	0.0369273	0.586851	0	0.1109829	0.2446357	0.1432523
8170	-64.15182	-70.08898	5.937161	0.04419895	0.06594391	0.2165619	0.1355066	0.468534	0.095625	0.14267	0.29317	0	0.1029256	0.1882053	0.2647512
8180	-66.92631	-73.40614	6.479833	0.05180305	0.08982952	0.04354058	0.276147	0.0943826	0.112293	0.194723	0.598602	0	0.1345883	0.2474803	0.1204374
8190	-62.88323	-71.94066	9.057431	0.07241458	0.02462912	0.08160795	0.08752943	0.306588	0.27205	0.0925277	0.328834	0	0.02713623	0.3167225	0.09602663
8200	-62.35122	-71.05897	8.707749	0.05071306	0.03643982	0.0833423	0.1459332	0.263384	0.160267	0.11516	0.461189	0	0.05085813	0.216382	0.1573661
8210	-61.76326	-70.55583	8.792571	0.06467203	0.03764814	0.1665361	0.1532563	0.39453	0.15321	0.0891898	0.36307	0	0.03473123	0.1258859	0.1498229
8220	-65.69775	-69.04585	3.348097	0.03285424	0.0731143	0.5613148	0.1087432	0.723319	0.0423365	0.0942162	0.140128	0	0.03056904	0.1380423	0.332362
8230	-63.70645	-68.25404	4.547593	0.04798425	0.004933451	0.2686841	0.3368501	0.408054	0.0728743	0.0074925	0.511579	0	0.03839249	0.209986	0.2502199
8240	-69.10277	-68.58898	-0.5137918	0.02632151	0.005153252	0.2370219	0.7108397	0.242023	0.0268769	0.00526198	0.725838	0	0.08363146	0.3761063	0.2241145
8250	-64.01448	-67.91924	3.904754	0.05358716	0.008035571	0.4899426	0.1253398	0.723798	0.0791649	0.011871	0.185166	0	0.08913515	0.1647022	0.2905916
8260	-61.04744	-66.98991	5.942473	0.002730648	0.003379322	0.1919408	0.2286763	0.449798	0.00639905	0.00791916	0.535884	0	0.0759713	0.2909961	0.2238679
8270	-60.90745	-71.48799	10.58055	0.01340741	0.009975199	0.1420464	0.0274764	0.736353	0.0695025	0.0517103	0.142435	0	0.1454767	0.05114452	0.1642284
8280	-59.28373	-69.56313	10.2794	0.01323124	0.01544946	0.1490908	0.04476035	0.669975	0.0594577	0.0694258	0.201141	0	0.03773013	0.06954094	0.2540666
8290	-57.03184	-69.16202	12.13018	0.01836318	0.002234347	0.05520339	0.04148619	0.470669	0.156566	0.0190502	0.353715	0	0.03451822	0.157981	0.08900518
8300	-58.66899	-67.87968	9.210692	0.01840057	0.005762197	0.2268139	0.1467494	0.570277	0.0462644	0.0144879	0.368971	0	0.06799616	0.1540577	0.0709605
8310	-60.83824	-70.28472	9.446477	0.06077019	0.0182354	0.1376638	0.1029883	0.43066	0.19011	0.0570467	0.322183	0	0.07595241	0.1637602	0.1077916
8320	-63.8965	-71.28278	7.386288	0.04113983	0.01318003	0.3796691	0.2800431	0.531726	0.0576162	0.0184586	0.3922	0	0.03318977	0.08063827	0.04532062
8330	-67.02494	-67.92813	0.90319	0.01950272	0.07068991	0.5147273	0.4877999	0.471051	0.0178479	0.0646917	0.446409	0	0.1037272	0.1791776	0.1458659
8340	-62.58188	-69.75034	7.16846	0.01236312	0.03363998	0.2440954	0.05070919	0.716226	0.0362759	0.0987066	0.148791	0	0.1512819	0.1841341	0.2187399
8350	-62.31685	-69.91387	7.597028	0.05542483	0.04026294	0.1747503	0.1958982	0.37473	0.118852	0.0863389	0.420079	0	0.09366096	0.1592775	0.1328321
8360	-62.27584	-67.52569	5.249846	0.0456342	0.02536004	0.2660198	0.230784	0.468511	0.0803705	0.0446638	0.406454	0	0.05460866	0.333406	0.1310123
8370	-64.48345	-71.89745	7.414008	0.1054008	0.06283728	0.1978181	0.2835766	0.304508	0.162247	0.0967274	0.436518	0	0.01580225	0.1526902	0.05228367
8380	-63.23841	-70.64222	7.403812	0.09219957	0.02005659	0.117406	0.2563213	0.241584	0.189718	0.0412701	0.527428	0	0.0172691	0.3132973	0.05487852
8390	-63.15362	-72.84668	9.693061	0.04540167	0.03702444	0.1168324	0.0524993	0.464067	0.180339	0.147064	0.208531	0	0.02345328	0.317817	0.0494754
8400	-57.45077	-66.6664	9.215632	0.002261881	0.02011081	0.122383	0.1526983	0.411435	0.00760414	0.0676098	0.513351	0	0.02781939	0.2910504	0.07392253
8410	-60.63391	-69.1336	8.499691	0.003756418	0.03286074	0.07164401	0.1762249	0.251837	0.0132042	0.115509	0.61945	0	0.01384633	0.4154879	0.04802017
8420	-57.69128	-66.68606	8.994783	0.0007069448	0.02075329	0.109238	0.1331257	0.414056	0.00267961	0.0786634	0.504601	0	0.05061069	0.3130067	0.08488991
8430	-64.10634	-69.91002	5.803681	0.01468214	0.004513263	0.0366805	0.3581382	0.0885972	0.0354629	0.0109012	0.865039	0	0.0194868	0.4084327	0.1895079
8440	-60.53528	-71.19249	10.65721	0.005717715	0.02386022	0.02069156	0.1339739	0.112306	0.0310335	0.129504	0.727157	0	0.02090212	0.1700319	0.1709107
8450	-64.59038	-73.01391	8.423534	0.06404867	0.01497297	0.01348974	0.2923437	0.0350515	0.166423	0.0389055	0.75962	0	0.04368387	0.1731396	0.1677777
8460	-63.91486	-71.55094	7.636076	0.06664386	0.01983335	0.09590536	0.4282883	0.157049	0.109132	0.032478	0.701341	0	0.03619326	0.1119762	0.08936162
8470	-62.39004	-69.82197	7.431927	0.03612066	0.0243948	0.3665043	0.1612268	0.623045	0.061404	0.0414704	0.27408	0	0.06897265	0.08072429	0.1306734
8480	-66.09128	-69.42878	3.3375	0.1251085	0.01799176	0.364923	0.3282979	0.436343	0.149594	0.021513	0.39255	0	0.08284405	0.1116381	0.2472561
8490	-71.04743	-70.06771	-0.9797203	0.1554055	0.04855095	0.6335173	0.346791	0.534946	0.131225	0.0409967	0.292832	0	0.1836053	0.2499353	0.09197616
8500	-66.09637	-71.05907	4.962691	0.09140937	0.02666965	0.2577168	0.3051168	0.378487	0.134245	0.0391675	0.4481	0	0.1989068	0.1672015	0.06851943
8510	-64.25298	-68.46648	4.213503	0.02556883	0.01678318	0.5366958	0.1226933	0.764806	0.0364363	0.0239165	0.174841	0	0.08810068	0.2649883	0.1356293
8520	-60.98021	-68.64532	7.665115	0.04638316	0.03466542	0.2468848	0.1862192	0.480178	0.0902128	0.0674224	0.362187	0	0.03195268	0.1659939	0.1331988
8530	-61.41587	-68.37972	6.963849	0.009748264	0.0261059	0.2406472	0.1738103	0.534401	0.0216478	0.057973	0.385978	0	0.1401278	0.1638515	0.1611337
8540	-58.28918	-67.8291	9.53992	0.03606043	0.001258016	0.1200713	0.1289492	0.419333	0.125936	0.00439345	0.450338	0	0.05435318	0.2099124	0.1072131
8550	-60.32871	-69.41055	9.081841	0.03557624	0.000646564	0.1424935	0.05700246	0.604506	0.150927	0.00274295	0.241824	0	0.1498012	0.1339432	0.1841623
8560	-61.96742	-69.7489	7.781479	0.04190934	0.0001777362	0.1467323	0.07573962	0.55463	0.158412	0.000671821	0.286286	0	0.1431536	0.07149003	0.3544591
8570	-61.57629	-69.55265	7.976362	0.07681399	0.0001398295	0.2415631	0.06989479	0.621925	0.197764	0.000360003	0.17995	0	0.07974579	0.1677486	0.1782672
8580	-62.75682	-67.72661	4.969788	0.02276159	0.0001633467	0.4454945	0.1214079	0.755296	0.0385903	0.00027694	0.205836	0	0.110126	0.2497587	0.1651187
8590	-61.08637	-68.9012	7.814832	0.04745896	0.0002170844	0.1642828	0.1617596	0.43959	0.126991	0.000580877	0.432838	0	0.1573643	0.2027563	0.09648732
8600	-58.45421	-68.047	9.592792	0.009622154	0.0006098998	0.2624317	0.1325245	0.647678	0.0237474	0.00150523	0.327069	0	0.039322	0.145446	0.0625741
8610	-56.2697	-66.64182	10.37212	0.0149951	0.0005980047	0.1076718	0.1365658	0.414392	0.057711	0.00230152	0.525595	0	0.03372119	0.2310927	0.04995325
8620	-58.712	-67.78405	9.072047	0.001935883	0.003076121	0.09579367	0.05114393	0.630431	0.0127403	0.0202444	0.336585	0	0.1314961	0.38878	0.0323791
8630	-60.48708	-69.41285	8.92577	0.0141632	0.03705013	0.1227723	0.2058205	0.32325	0.0372906	0.0975501	0.541909	0	0.09499016	0.1751312	0.06930512
8640	-65.32059	-73.30597	7.985376	0.005358098	0.1240078	0.1350656	0.1114266	0.359353	0.0142556	0.329932	0.296459	0	0.02252934	0.09934339	0.3155412
8650	-60.39061	-69.18917	8.798556	0.007949515	0.05774988	0.1902969	0.0911507	0.548174	0.0228996	0.166356	0.262571	0	0.03399984	0.2515104	0.09929678
8660	-62.63535	-66.95086	4.315504	0.03431897	0.02393994	0.4233133	0.3148925	0.53149	0.0430891	0.0300578	0.395363	0	0.02482962	0.2264494	0.1325154
8670	-60.07555	-67.50078	7.425231	0.007702227	0.0296948	0.2747708	0.2114008	0.524804	0.014711	0.0567162	0.403769	0	0.08220079	0.1864317	0.07708534
8680	-60.0958	-67.30528	7.209476	0.005849072	0.04436903	0.1974491	0.2032583	0.437875	0.0129713	0.0983955	0.450758	0	0.08215319	0.2948134	0.06296989
8690	-61.2818	-71.36917	10.08737	0.01264733	0.009576441	0.2245033	0.02627807	0.822341	0.0463264	0.0350779	0.0962549	0	0.09266644	0.08775684	0.1496444
8700	-61.46972	-69.70704	8.237316	0.03223966	0.01979809	0.09523464	0.07034824	0.437618	0.148146	0.0909752	0.323261	0	0.03970768	0.4085068	0.1222429
8710	-58.31956	-66.63027	8.310709	0.005129158	0.005524255	0.1564642	0.1636481	0.473036	0.0155069	0.0167014	0.494755	0	0.01100117	0.3311034	0.1078684
8720	-59.0573	-67.76983	8.712528	0.03204862	0.0100672	0.2058757	0.13449	0.538263	0.0837913	0.0263207	0.351625	0	0.04310307	0.2828165	0.03215565
8730	-64.386	-68.47643	4.090428	0.02483528	0.1098241	0.4014625	0.2537612	0.508256	0.0314417	0.139038	0.321264	0	0.0208636	0.2998406	0.09217956
8740	-61.27454	-71.37286	10.09831	0.01189117	0.06137538	0.1025402	0.08842483	0.38807	0.0450028	0.232279	0.334649	0	0.005797328	0.1942424	0.137707
8750	-62.28034	-69.07638	6.796038	0.008744505	0.05746555	0.1645935	0.145941	0.436884	0.0232107	0.152532	0.387374	0	0.0205157	0.3087847	0.2261608
8760	-59.20639	-67.49867	8.292282	0.007873188	0.02504942	0.2243484	0.2139114	0.476139	0.0167094	0.0531629	0.453989	0	0.01798151	0.1826237	0.1107938
8770	-61.5585	-70.4977	8.939206	0.0196681	0.04716372	0.09801971	0.145698	0.315633	0.0633332	0.151872	0.469162	0	0.1059888	0.1812814	0.1200693
8780	-62.75479	-70.77292	8.018132	0.06732347	0.02381025	0.1800917	0.07905444	0.514137	0.192199	0.0679749	0.225689	0	0.0547704	0.08103471	0.3239114
8790	-60.10492	-67.14343	7.038517	0.0061998	0.02743322	0.2442099	0.2419778	0.469796	0.0119268	0.0527744	0.465502	0	0.05417343	0.1925705	0.1413932
8800	-59.66197	-70.35257	10.69059	0.005082111	0.02282727	0.06358843	0.1739937	0.239512	0.0191423	0.0859812	0.655364	0	0.05612274	0.1227587	0.09837742
8810	-55.80504	-67.15081	11.34577	0.004043789	0.001975885	0.05981967	0.1144528	0.331793	0.0224291	0.0109593	0.634819	0	0.02108421	0.2140286	0.0618279
8820	-55.09075	-66.83577	11.74502	0.001909376	0.002266389	0.0710576	0.06149441	0.519701	0.0139648	0.0165759	0.449758	0	0.01191129	0.2014171	0.0872513
8830	-56.39772	-66.92882	10.5311	0.0005803921	0.001093329	0.07894921	0.1413527	0.355666	0.00261467	0.00492544	0.636794	0	0.00774467	0.2713477	0.05763167
8840	-56.49129	-65.83572	9.344432	0.0007023364	0.001687267	0.1492379	0.1442005	0.504475	0.00237414	0.00570354	0.487447	0	0.0133096	0.3046245	0.06360418
8850	-54.93922	-66.07588	11.13666	0.0004894809	0.002786381	0.08546517	0.09375183	0.468321	0.00268219	0.0152684	0.513729	0	0.03178419	0.2104317	0.07343495
8860	-57.28314	-67.47215	10.189	0.001037834	0.001355968	0.1223059	0.04349555	0.727166	0.00617041	0.00806186	0.258601	0	0.04989822	0.1312697	0.2435461
8870	-60.63558	-69.44434	8.808753	0.006070367	0.003345117	0.1214829	0.02070566	0.801317	0.0400409	0.0220648	0.136577	0	0.01666018	0.1454325	0.4172375
8880	-61.2899	-67.69062	6.400716	0.01368868	0.003501423	0.4364393	0.09120293	0.801052	0.0251246	0.00642661	0.167396	0	0.04038967	0.1786043	0.2079116
8890	-60.67196	-69.0456	8.373639	0.04622941	0.0195615	0.1499335	0.2705232	0.308348	0.0950738	0.0402295	0.556349	0	0.05053941	0.1773818	0.06027678
8900	-61.48256	-67.37211	5.889551	0.01358766	0.01972685	0.4482764	0.2103127	0.647889	0.0196381	0.028511	0.303962	0	0.03188488	0.2514622	0.04760369
8910	-59.20903	-67.58715	8.378114	0.002602036	0.02957792	0.2473087	0.2355461	0.480179	0.00505216	0.057429	0.45734	0	0.0497189	0.1763219	0.0329226
8920	-61.8299	-67.192	5.362094	0.001051103	0.05539328	0.3958122	0.337574	0.501136	0.0013308	0.0701331	0.427401	0	0.02443272	0.1983515	0.06298537
8930	-56.62784	-66.76689	10.13905	0.004054873	0.00974394	0.1367379	0.1707568	0.425586	0.0126205	0.0303272	0.531467	0	0.02844142	0.1984619	0.04970735
8940	-60.44456	-70.72833	10.28377	0.01686267	0.03853252	0.1554811	0.08815196	0.519954	0.0563916	0.128859	0.294795	0	0.07040772	0.179264	0.0347326
8950	-57.68132	-67.766	10.08468	0.007952501	0.02633905	0.1412214	0.1418273	0.445016	0.0250599	0.0829994	0.446925	0	0.0210167	0.2378305	0.02715392
8960	-58.14563	-67.18517	9.039542	0.006388915	0.01385599	0.1856232	0.0901467	0.627074	0.0215831	0.0468084	0.304534	0	0.02239144	0.2379144	0.1515347
8970	-59.97905	-71.39811	11.41906	0.00621769	0.03805937	0.07479443	0.04367871	0.459566	0.0382039	0.233851	0.268379	0	0.03944213	0.1156981	0.152013
8980	-58.70892	-68.49247	9.78355	0.0268965	0.01087841	0.124707	0.07175759	0.532391	0.114825	0.0464414	0.306343	0	0.03910532	0.1728476	0.1872622
8990	-60.42479	-66.64982	6.225027	0.008770529	0.01115881	0.2433402	0.2854737	0.44345	0.0159829	0.0203352	0.520232	0	0.04208588	0.2388408	0.1596369
9000	-59.09257	-66.69799	7.605418	0.01652214	0.003422117	0.2209149	0.2560339	0.444592	0.0332509	0.00688703	0.51527	0	0.0714643	0.1987997	0.08411066
9010	-61.22004	-67.97844	6.758397	0.003389874	0.003660034	0.3968068	0.1624074	0.700745	0.00598638	0.00646348	0.286805	0	0.1006728	0.2229876	0.0460453
9020	-64.76506	-68.81895	4.053885	0.007702472	0.004978846	0.4476137	0.1292805	0.759213	0.0130644	0.0084448	0.219277	0	0.1726585	0.3365822	0.1076048
9030	-62.52818	-67.54052	5.012341	0.01391065	0.003172917	0.3841499	0.3147184	0.536558	0.0194296	0.00443175	0.43958	0	0.1173639	0.1519423	0.1253174
9040	-59.81739	-68.83501	9.017616	0.02472374	0.01095551	0.1328026	0.06685048	0.564319	0.105059	0.0465533	0.284068	0	0.1116359	0.1352735	0.2278062
9050	-63.8052	-68.98856	5.183368	0.04985402	0.03045445	0.3204145	0.1179496	0.617759	0.0961185	0.0587161	0.227407	0	0.1187627	0.1422785	0.313759
9060	-61.34083	-69.73423	8.393404	0.01771187	0.02797356	0.1017478	0.08346487	0.440661	0.0767086	0.121151	0.361479	0	0.1566012	0.2692875	0.1156824
9070	-60.58303	-67.72461	7.141584	0.009563109	0.006965288	0.1138233	0.1404754	0.42028	0.0353108	0.0257186	0.51869	0	0.1495896	0.3423913	0.1348431
9080	-59.93678	-71.31608	11.3793	0.02794346	0.00935728	0.1031682	0.06680711	0.497733	0.134813	0.045144	0.32231	0	0.08739705	0.1580225	0.02118429
9090	-64.51717	-70.558	6.04083	0.04204439	0.00728607	0.3477854	0.1136397	0.680923	0.082318	0.0142653	0.222493	0	0.06975721	0.4019959	0.02521784
9100	-60.16927	-69.64078	9.471505	0.029093	0.01271031	0.189507	0.1128169	0.550689	0.0845414	0.0369349	0.327835	0	0.1081005	0.1680762	0.04435515
9110	-58.33514	-67.90813	9.572993	0.003211993	0.004431655	0.08383117	0.1653963	0.326355	0.0125043	0.0172524	0.643888	0	0.03170114	0.1875382	0.1783998
9120	-59.69785	-70.24662	10.54877	0.0250923	0.004411216	0.04709667	0.08514569	0.291177	0.155134	0.0272725	0.526416	0	0.02234699	0.1806874	0.1921519
9130	-61.94571	-69.37986	7.434145	0.08751188	0.007086962	0.2308859	0.1929337	0.445366	0.168805	0.0136704	0.372158	0	0.05894037	0.1182321	0.1728041
9140	-66.03202	-72.67547	6.64345	0.09425085	0.04821806	0.3429127	0.1202495	0.566207	0.155624	0.0796162	0.198552	0	0.1486572	0.06661286	0.1265634
9150	-63.92343	-68.70701	4.783581	0.04200895	0.002866092	0.3447802	0.213972	0.571181	0.0695942	0.00474812	0.354477	0	0.1827926	0.1488333	0.1981984
9160	-61.79791	-68.87585	7.077934	0.01882836	0.001532152	0.2508852	0.05684778	0.764676	0.0573872	0.00466986	0.173267	0	0.08655118	0.07532166	0.4140498
9170	-59.98049	-68.4516	8.471108	0.01328218	0.000641032	0.1250978	0.02852003	0.74667	0.0792772	0.00382612	0.170227	0	0.1346126	0.1120672	0.3504778
9180	-61.98915	-69.32419	7.33504	0.0301018	0.0005502371	0.1663269	0.1743006	0.447983	0.0810758	0.001482	0.469459	0	0.1044679	0.08788149	0.3146767
9190	-65.2508	-72.53597	7.285173	0.05359589	0.0004776769	0.1689998	0.1863175	0.412808	0.130916	0.0011668	0.455109	0	0.2498906	0.02651387	0.1974969
9200	-65.47014	-70.35085	4.880705	0.09298877	0.003750822	0.3962557	0.2468365	0.535602	0.125689	0.00506983	0.333639	0	0.1609021	0.06110791	0.1618972
9210	-62.31782	-71.60002	9.282195	0.09310252	0.001037323	0.1871993	0.1548128	0.429207	0.213463	0.00237835	0.354951	0	0.04931245	0.04575909	0.1523666
9220	-62.08507	-70.49063	8.405554	0.05177283	0.004992121	0.2514739	0.2278275	0.46911	0.0965791	0.00931251	0.424999	0	0.05465985	0.06125689	0.1192711
9230	-64.34577	-74.40528	10.05951	0.04580516	0.06232853	0.2078095	0.1251626	0.47111	0.103842	0.141301	0.283747	0	0.03212848	0.0453035	0.08732047
9240	-59.74844	-66.54469	6.796249	0.01402923	0.008086409	0.3473414	0.2168661	0.592406	0.0239275	0.0137917	0.369875	0	0.05761556	0.2244054	0.06384055
9250	-56.38597	-65.99597	9.609998	0.003851241	0.005892943	0.143283	0.1533413	0.467682	0.0125706	0.0192348	0.500513	0	0.05102057	0.2584489	0.03497187
9260	-64.377	-72.04332	7.66632	0.003176065	0.01635652	0.0519974	0.4504849	0.099609	0.00608424	0.0313334	0.862973	0	0.1590387	0.1206829	0.04344115
9270	-60.92676	-70.30989	9.383131	0.001751185	0.01593155	0.05013189	0.1310418	0.252101	0.00880628	0.0801159	0.658977	0	0.1581377	0.1548676	0.1616347
9280	-57.91237	-68.42672	10.51435	0.007869176	0.01415124	0.1762476	0.07901544	0.635622	0.0283795	0.0510353	0.284963	0	0.03402294	0.1686481	0.08041991
9290	-66.13611	-67.95752	1.821404	0.003584751	0.04415564	0.2779209	0.5477841	0.318189	0.00410415	0.0505534	0.627153	0	0.01454875	0.4578267	0.08384836
9300	-58.84713	-66.55263	7.7055	0.002271905	0.00792482	0.1322573	0.1832116	0.406114	0.00697619	0.0243342	0.562576	0	0.02404635	0.4272731	0.06427436
9310	-55.53505	-67.93593	12.40089	0.001516902	0.002979962	0.0766566	0.04131327	0.625938	0.0123862	0.0243328	0.337343	0	0.03243849	0.1540004	0.06281539
9320	-57.23995	-67.74522	10.50527	0.003074534	0.006778606	0.07202596	0.02421868	0.678864	0.0289783	0.0638902	0.228268	0	0.04986749	0.2125338	0.1927836
9330	-57.82989	-69.1039	11.27401	0.002645991	0.01088171	0.08891649	0.02362843	0.70528	0.0209878	0.086313	0.187419	0	0.0428139	0.1059166	0.2096054
9340	-59.69371	-70.15767	10.46396	0.01983073	0.005096758	0.1064074	0.009411926	0.75602	0.140896	0.0362122	0.0668713	0	0.02673444	0.1135068	0.2844256
9350	-63.21944	-71.89321	8.67377	0.05834466	0.01593658	0.2606805	0.004200212	0.768602	0.172026	0.0469881	0.0123841	0	0.0212623	0.1442663	0.2397421
9360	-63.71569	-72.71948	9.003787	0.05658148	0.01061145	0.2150648	0.001067594	0.759074	0.199705	0.0374532	0.00376808	0	0.0319921	0.1884791	0.2076342
9370	-60.09428	-70.07333	9.979043	0.008602827	0.00434526	0.108667	0.00392811	0.865575	0.0685248	0.0346117	0.0312889	0	0.02586187	0.2365725	0.2259277
9380	-58.86445	-70.05224	11.18779	0.01545714	0.002161936	0.08376157	0.008386494	0.763084	0.140818	0.0196957	0.0764026	0	0.03969402	0.1099898	0.2335795
9390	-62.57826	-70.94213	8.363872	0.05388961	0.008375548	0.2371579	0.09660625	0.598839	0.136075	0.0211488	0.243937	0	0.1592365	0.03510311	0.1850535
9400	-59.28829	-71.57894	12.29065	0.02044278	0.001698334	0.08378644	0.03787509	0.582649	0.142159	0.0118102	0.263382	0	0.07706272	0.07197734	0.08990176
9410	-60.69083	-69.31323	8.622397	0.04595689	0.002772953	0.2369686	0.03674206	0.734922	0.142528	0.00859989	0.11395	0	0.0768318	0.08344324	0.2668544
9420	-60.89798	-67.4817	6.583719	0.02285066	0.0007449267	0.3211273	0.09229886	0.734809	0.0522872	0.00170455	0.2112	0	0.07245621	0.1568951	0.2870646
9430	-66.4188	-70.36998	3.951183	0.01852414	0.0005146057	0.07816201	0.3435146	0.177353	0.042032	0.00116766	0.779448	0	0.05915728	0.4704158	0.2464029
9440	-56.87165	-68.04643	11.17478	0.01288704	0.0003420996	0.05456235	0.07532563	0.381243	0.0900454	0.00239035	0.526322	0	0.09461622	0.1889253	0.06767283
9450	-57.51788	-68.12739	10.60951	0.0154341	0.0008142379	0.09452617	0.04989746	0.588318	0.0960597	0.0050677	0.310555	0	0.09665519	0.1649782	0.1285533
9460	-60.87716	-68.75775	7.880589	0.04031333	0.0001130363	0.1834043	0.2292076	0.404832	0.0889844	0.000249507	0.505934	0	0.128463	0.1576242	0.08462523
9470	-60.86086	-70.48758	9.62672	0.03213071	0.000430321	0.04050217	0.2821342	0.114027	0.0904588	0.0012115	0.794303	0	0.03812541	0.1334123	0.1224025
9480	-64.17791	-70.9254	6.747495	0.0214618	0.002949971	0.02902128	0.626612	0.0426755	0.0315594	0.00433791	0.921427	0	0.01076814	0.165469	0.0807779
9490	-56.57101	-68.16565	11.59464	0.008027487	0.009433087	0.08496385	0.0790121	0.468284	0.0442441	0.0519911	0.435481	0	0.008694008	0.1959293	0.06628565
9500	-59.76922	-67.10817	7.338953	0.00942332	0.02048996	0.1993077	0.2156545	0.448008	0.0211819	0.0460577	0.484752	0	0.01043427	0.3225871	0.1000174
9510	-62.06638	-67.79277	5.72639	0.008073706	0.02321988	0.2393767	0.1355766	0.589239	0.0198739	0.0571571	0.33373	0	0.04127215	0.4980096	0.09364197
9520	-65.01262	-72.34141	7.328792	0.06787138	0.04819798	0.0640278	0.1952818	0.170568	0.180808	0.128398	0.520226	0	0.1020488	0.2757663	0.1257363
9530	-60.08642	-68.89273	8.806308	0.006951194	0.06417956	0.1347294	0.1281232	0.403402	0.020813	0.192164	0.383622	0	0.03908342	0.293179	0.06493285
9540	-61.43908	-70.99535	9.556273	0.01156746	0.02322608	0.01206389	0.285931	0.0362509	0.0347592	0.0697923	0.859198	0	0.04877145	0.1842972	0.09032518
9550	-61.93372	-72.08614	10.15243	0.01510897	0.01231027	0.08362843	0.2568055	0.227342	0.0410734	0.0334652	0.69812	0	0.09406807	0.1088418	0.02580375
9560	-58.5232	-70.12627	11.60306	0.0230577	0.009552226	0.08230564	0.05842375	0.474824	0.133021	0.0551071	0.337048	0	0.06175123	0.11598	0.1004325
9570	-58.71718	-67.05592	8.338741	0.01363387	0.004560241	0.1551308	0.1998549	0.4157	0.0365343	0.01222	0.535546	0	0.00837386	0.331284	0.06509782
9580	-60.17943	-68.25217	8.072743	0.01333246	0.05413254	0.1798637	0.2129961	0.390732	0.0289632	0.117596	0.462708	0	0.01460204	0.2543087	0.07529973
9590	-58.45906	-67.15939	8.70033	0.01535633	0.01363958	0.1362456	0.1000248	0.513618	0.0578902	0.0514184	0.377073	0	0.04592517	0.3204513	0.1101338
9600	-62.74381	-69.81287	7.069059	0.02461747	0.01867458	0.1961318	0.04122452	0.698852	0.0877164	0.0665408	0.14689	0	0.03545095	0.4012722	0.1875322
9610	-59.23607	-68.91241	9.676336	0.01303137	0.03854183	0.1730283	0.1531146	0.458091	0.0345005	0.102039	0.405369	0	0.02193493	0.1547527	0.08977227
9620	-62.03026	-68.91327	6.883018	0.01062078	0.02985616	0.08040287	0.5074865	0.127955	0.0169022	0.0475139	0.807628	0	0.03692946	0.1889576	0.06925436
9630	-60.90286	-68.60805	7.705189	0.01098067	0.01814786	0.09776351	0.3097373	0.223905	0.0251487	0.0415635	0.709383	0	0.02982093	0.3501708	0.02466952
9640	-59.93293	-68.07738	8.144455	0.01212528	0.02627205	0.1414907	0.09765987	0.509788	0.0436872	0.0946577	0.351867	0	0.04799979	0.4181416	0.05367464
9650	-61.76208	-68.89386	7.131787	0.0244867	0.02897031	0.1543572	0.4132777	0.248526	0.0394252	0.0466442	0.665405	0	0.0174461	0.2248708	0.035222
9660	-68.59324	-72.73883	4.145586	0.04544775	0.1469962	0.4999439	0.1342541	0.604789	0.0549788	0.177823	0.162409	0	0.01753704	0.3003787	0.05269321
