Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51
8010	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	5	7	10	10	10	10	10	10	10	10	5	10	5	5	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	5	5	5	5	5	5
8020	10	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	6	5	6	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	3	5	3	3
8030	20	20	20	20	20	20	10	10	10	10	20	20	10	10	5	10	10	10	10	10	5	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	6	5	6	6	10	10	10	10	10	10	10	10	5	5	5	5	5	5	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	5	5	3	5	3	3
8040	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	10	20	14	27	7	18	14	28	7	9	7	7	7	7	7	7	7	10	7	7	8	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	4	8	4	4
8050	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	10	10	6	28	10	10	10	20	14	27	7	18	14	28	8	9	7	7	7	7	6	7	6	10	6	6	3	6	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	4	10	3	4	3	3
8060	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	7	10	7	7	3	7	8	10	10	10	10	10	5	10	5	5	5	5	5	5	5	10	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	4	5	3	4	3	3
8070	10	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	10	20	10	10	12	28	10	10	20	20	14	27	15	18	14	28	7	9	14	14	7	14	6	7	6	10	6	6	5	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	5	5
8080	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	14	28	10	10	20	20	13	27	14	18	28	28	8	9	14	14	7	14	7	7	8	10	7	7	6	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	5	10	3	4	3	3
8090	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	8	9	14	14	7	14	6	8	7	10	6	6	6	6	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	3	4	3	3
8100	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	18	20	20	20	10	10	20	20	8	10	20	20	10	10	14	28	9	10	18	20	13	27	14	18	28	28	7	9	14	14	7	14	7	7	7	9	7	7	6	7	7	10	10	10	9	10	9	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	20	20	10	10	9	10	9	9	9	9	7	9	6	7	6	6
8110	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	7	7	7	10	7	7	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	5	5
8120	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	9	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	14	28	7	9	14	14	14	14	7	7	7	10	6	7	5	6	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	8	10	5	8	5	5
8130	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	6	10	6	6	4	6	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	4	10	4	4	4	4
8140	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	7	7	8	10	7	8	8	7	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	9	10	8	9	8	8
8150	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	9	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	7	14	7	7	7	10	7	7	6	7	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	9	10	7	9	6	7	6	6
8160	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	5	10	14	28	10	10	10	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	6	10	7	7	3	7	4	5	10	10	10	10	10	10	5	5	5	5	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	2	5	3	2	3	3
8170	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	8	28	9	10	9	20	28	27	15	18	14	28	8	9	14	14	7	14	9	8	8	9	8	8	1	8	1	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	1	5	2	1	1	1
8180	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	5	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	5	10	5	5	6	6	10	10	10	10	10	10	10	10	5	5	5	5	5	5	10	10	5	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	5	5	5	5	6	6
8190	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	8	9	14	14	7	14	7	7	8	10	7	7	3	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	4	5	3	3
8200	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	5	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	7	14	7	7	7	10	7	7	3	7	3	10	10	10	10	10	10	10	5	5	5	5	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	4	5	4	4	3	3
8210	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	9	10	10	20	14	27	8	18	7	28	8	9	7	7	7	7	7	7	7	9	7	7	6	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	9	10	5	10	6	6
8220	20	20	20	20	10	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	5	10	10	20	10	10	2	28	10	10	10	20	7	27	7	18	14	28	8	9	7	7	8	7	4	8	4	10	2	4	1	2	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	5	10	4	5	1	4	1	1
8230	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	5	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	4	10	20	20	10	10	3	28	10	10	20	20	14	27	8	18	7	28	8	9	7	7	8	7	8	8	4	10	2	4	2	2	3	10	10	10	10	10	10	10	10	10	5	5	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	3	4	1	3	1	1
8240	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	14	27	7	18	14	28	9	9	7	7	8	7	3	8	6	10	3	3	2	3	2	10	10	10	10	10	10	10	5	5	5	5	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	4	5	2	2	2	2
8250	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	10	20	10	10	10	20	10	10	7	28	10	10	10	20	14	27	7	18	14	28	7	9	7	7	7	7	7	7	7	10	7	7	3	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	4	10	3	4	3	3
8260	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	10	20	5	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	6	10	6	6	2	6	2	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	1	5	2	1	2	2
8270	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	10	10	10	20	10	10	8	28	10	10	20	20	14	27	8	18	7	28	9	9	7	7	9	7	10	9	10	10	9	10	5	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	5	5
8280	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	10	20	10	10	10	20	10	10	5	28	10	10	10	20	14	27	8	18	7	28	7	9	7	7	7	7	6	7	5	10	5	5	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	5	10	5	5	5	5
8290	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	7	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	6	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	3	4	3	3
8300	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	8	10	7	7	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	10	5	5
8310	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	8	9	14	14	7	14	7	8	7	10	7	7	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	10	5	5
8320	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	20	20	5	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	7	7	8	10	7	7	5	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	5	5	5	5	5	5
8330	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	5	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	8	7	8	10	7	8	3	7	4	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	5	10	4	5	3	4	3	3
8340	20	20	20	20	10	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	10	10	20	20	10	10	7	28	10	10	20	20	7	27	7	18	14	28	8	9	7	7	8	7	7	8	6	10	7	7	7	7	3	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	6	4	6	6
8350	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	7	28	10	10	20	20	28	27	14	18	28	28	8	9	14	14	7	14	7	7	7	10	7	7	4	7	10	10	10	10	10	10	10	10	10	10	10	10	11	10	10	10	10	10	10	10	10	10	20	20	11	10	10	11	10	10	10	10	10	10	4	10	4	4
8360	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	9	10	10	20	10	10	6	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	4	8	4	10	3	4	2	3	4	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	9	9	2	9	2	2	2	2
8370	19	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	9	10	20	20	10	10	7	28	10	10	20	20	28	27	14	18	28	28	8	9	14	14	7	14	7	7	8	10	7	7	7	7	8	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	9	10	9	9	8	9	8	8	7	7
8380	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	10	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	4	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	4	4	4	4
8390	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	9	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	5	7	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	20	20	9	10	9	9	10	10	10	10	10	10	5	10	5	5
8400	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	5	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	4	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	5	4	4	4	4
8410	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	9	10	20	20	20	20	10	10	20	20	11	10	20	20	10	10	10	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	5	5	3	5	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	11	3	4	3	3
8420	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	4	28	10	10	20	20	14	27	14	18	28	28	7	9	14	14	14	14	4	7	8	10	4	4	3	4	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	5	10	5	5	5	5	5	5	4	5	3	4	3	3
8430	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	5	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	10	28	10	10	5	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	6	5	5	5	1	5	4	10	10	10	10	10	10	10	10	10	5	5	5	5	10	10	5	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	2	5	2	2	1	1
8440	20	20	20	20	20	20	10	10	10	10	20	20	9	10	10	10	10	10	10	10	5	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	1	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	4	8	5	10	2	4	1	1	4	10	10	10	10	10	10	10	5	5	5	5	5	5	9	9	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	2	5	2	2	1	1
8450	20	20	20	20	20	20	10	10	10	10	20	20	10	10	5	10	10	10	5	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	7	7	8	10	7	7	6	7	2	10	10	10	10	10	10	10	5	5	5	5	6	5	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	4	5	3	2	3	3
8460	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	6	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	20	20	10	10	5	5	5	5	5	5	5	5	5	5	6	6
8470	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	10	10	7	28	10	10	20	20	14	27	7	18	14	28	9	9	7	7	8	7	5	8	10	10	7	5	4	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	4	4	4	4
8480	20	20	19	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	6	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	6	7	6	10	6	6	6	6	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	6	5	6	6	6	6
8490	20	20	20	20	20	20	10	10	10	10	20	20	9	10	9	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	7	28	9	10	10	20	28	27	14	18	14	28	9	9	14	14	8	14	8	8	8	9	8	8	9	8	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	9	10	9	9	10	10	9	20	10	10	10	10	10	10	10	10	10	10	10	10	9	9
8500	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	8	28	10	10	20	20	28	27	15	18	14	28	9	9	14	14	8	14	8	8	8	10	4	8	4	4	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	11	10	8	11	4	4
8510	20	20	20	20	10	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	10	20	28	27	14	18	28	28	7	9	14	14	7	14	7	7	7	10	7	7	7	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	7	8	7	7
8520	20	20	10	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	10	20	10	10	20	20	10	10	7	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	8	7	8	8	9	10	7	8	2	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	5	5	4	5	2	4	2	2
8530	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	5	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	8	7	9	8	10	10	5	10	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	11	10	5	10	5	5
8540	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	7	14	6	7	6	10	6	6	5	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	10	5	5
8550	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	10	20	10	10	20	20	10	10	9	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	10	7	10	10	10	10	5	9	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	5	10	5	5	5	5
8560	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	11	10	10	10	10	10	10	10	10	20	10	20	10	10	20	20	10	10	20	20	10	10	8	28	10	10	20	20	7	27	9	18	8	28	9	9	8	8	8	7	4	8	4	10	4	4	1	4	2	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	3	10	2	2	1	1
8570	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	3	28	10	10	10	20	28	27	15	18	14	28	7	9	14	14	7	14	6	7	6	10	3	6	4	3	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	4	8	4	4
8580	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	10	20	28	27	15	18	14	28	8	9	14	14	7	14	7	7	8	10	7	7	5	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	5	5	5	5
8590	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	9	10	10	10	10	10	9	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	14	27	14	18	28	28	7	9	14	14	14	14	4	7	4	10	5	4	5	5	6	10	10	10	10	10	10	10	9	10	9	9	10	9	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	6	10	5	6	5	5
8600	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	7	14	9	7	9	10	7	9	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	10	5	5
8610	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	9	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	6	7	5	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	5	5
8620	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	9	10	18	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	9	7	7	5	7	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	11	10	10	11	5	5
8630	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	6	7	5	6	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	10	5	5	3	5	4	4	5	5
8640	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	10	20	5	10	10	20	10	10	7	28	10	10	10	20	7	27	8	18	7	28	8	9	8	8	9	8	8	9	8	10	8	8	2	8	5	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	10	5	5	4	5	2	4	2	2
8650	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	9	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	5	10	6	6	5	6	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	4	5	5	5
